time,glc_pp,lac_pp,glc,lac,gly,gly_vol,f_glc_pp,f_lac_pp,f_glc,f_lac,f_gly
1.7514e+05,4.877,3,6.0396,0.80976,404.69,283.28,0,0,-2.1703e-05,-1.3662e-05,-0.0062972
1.752e+05,4.8745,3,6.0383,0.80894,404.31,283.02,0,0,-2.1755e-05,-1.3597e-05,-0.0063722
1.7526e+05,4.872,3,6.037,0.80812,403.92,282.75,0,0,-2.1808e-05,-1.3529e-05,-0.006447
1.7532e+05,4.8695,3,6.0356,0.80732,403.53,282.47,0,0,-2.186e-05,-1.3461e-05,-0.0065218
1.7538e+05,4.867,3,6.0343,0.80651,403.14,282.2,0,0,-2.1912e-05,-1.3393e-05,-0.0065964
1.7544e+05,4.8644,3,6.033,0.80571,402.74,281.92,0,0,-2.1964e-05,-1.3324e-05,-0.0066709
1.755e+05,4.8619,3,6.0317,0.80491,402.34,281.64,0,0,-2.2016e-05,-1.3255e-05,-0.0067454
1.7556e+05,4.8594,3,6.0304,0.80412,401.93,281.35,0,0,-2.2068e-05,-1.3186e-05,-0.0068197
1.7562e+05,4.8569,3,6.029,0.80333,401.52,281.06,0,0,-2.212e-05,-1.3118e-05,-0.006894
1.7568e+05,4.8544,3,6.0277,0.80254,401.11,280.77,0,0,-2.2171e-05,-1.3046e-05,-0.0069681
1.7574e+05,4.8519,3,6.0264,0.80176,400.68,280.48,0,0,-2.2222e-05,-1.2973e-05,-0.0070422
1.758e+05,4.8494,3,6.0251,0.80099,400.26,280.18,0,0,-2.2273e-05,-1.2898e-05,-0.0071161
1.7586e+05,4.8468,3,6.0237,0.80021,399.83,279.88,0,0,-2.2325e-05,-1.2822e-05,-0.00719
1.7592e+05,4.8443,3,6.0224,0.79945,399.4,279.58,0,0,-2.2379e-05,-1.2746e-05,-0.0072638
1.7598e+05,4.8418,3,6.021,0.79868,398.96,279.27,0,0,-2.2434e-05,-1.2669e-05,-0.0073375
1.7604e+05,4.8393,3,6.0197,0.79792,398.52,278.96,0,0,-2.2487e-05,-1.2591e-05,-0.0074111
1.761e+05,4.8368,3,6.0183,0.79717,398.07,278.65,0,0,-2.2537e-05,-1.2512e-05,-0.0074847
1.7616e+05,4.8343,3,6.017,0.79642,397.62,278.33,0,0,-2.2588e-05,-1.2432e-05,-0.0075581
1.7622e+05,4.8318,3,6.0156,0.79568,397.16,278.01,0,0,-2.264e-05,-1.2352e-05,-0.0076315
1.7628e+05,4.8292,3,6.0143,0.79494,396.7,277.69,0,0,-2.2693e-05,-1.2272e-05,-0.0077049
1.7634e+05,4.8267,3,6.0129,0.7942,396.24,277.37,0,0,-2.2749e-05,-1.2193e-05,-0.0077781
1.764e+05,4.8242,3,6.0115,0.79347,395.77,277.04,0,0,-2.2801e-05,-1.2125e-05,-0.0078513
1.7646e+05,4.8217,3,6.0102,0.79274,395.3,276.71,0,0,-2.285e-05,-1.2056e-05,-0.0079244
1.7652e+05,4.8192,3,6.0088,0.79202,394.82,276.37,0,0,-2.2903e-05,-1.1972e-05,-0.0079975
1.7658e+05,4.8167,3,6.0074,0.79131,394.34,276.04,0,0,-2.2955e-05,-1.1891e-05,-0.0080705
1.7664e+05,4.8142,3,6.006,0.7906,393.85,275.7,0,0,-2.3008e-05,-1.1807e-05,-0.0081434
1.767e+05,4.83,3,6.0118,0.7949,393.36,275.36,0,0,0.00043841,0.00037339,-0.0075907
1.7676e+05,4.8925,3,6.0382,0.8176,392.98,275.08,0,0,0.00043948,0.00038215,-0.0052738
1.7682e+05,4.955,3,6.0646,0.84075,392.73,274.91,0,0,0.00044047,0.00038939,-0.0029826
1.7688e+05,5.0175,3,6.091,0.86433,392.62,274.83,0,0,0.0004414,0.00039659,-0.00071674
1.7694e+05,5.08,3,6.1175,0.88834,392.64,274.85,0,0,0.00044231,0.00040372,0.0015239
1.77e+05,5.1425,3,6.1441,0.91278,392.8,274.96,0,0,0.00044315,0.00041087,0.0037397
1.7706e+05,5.2049,3,6.1707,0.93765,393.09,275.16,0,0,0.00044387,0.00041803,0.0059308
1.7712e+05,5.2674,3,6.1974,0.96296,393.51,275.46,0,0,0.00044455,0.00042529,0.0080976
1.7718e+05,5.3299,3,6.224,0.98869,394.06,275.84,0,0,0.00044525,0.00043246,0.01024
1.7724e+05,5.3924,3,6.2508,1.0149,394.74,276.32,0,0,0.00044593,0.00043963,0.012359
1.773e+05,5.4549,3,6.2776,1.0414,395.55,276.88,0,0,0.00044656,0.00044686,0.014453
1.7736e+05,5.5174,3,6.3044,1.0685,396.47,277.53,0,0,0.00044715,0.00045408,0.016524
1.7742e+05,5.5799,3,6.3312,1.0959,397.53,278.27,0,0,0.00044769,0.00046136,0.018572
1.7748e+05,5.6424,3,6.3581,1.1238,398.7,279.09,0,0,0.0004482,0.00046872,0.020596
1.7754e+05,5.7048,3,6.385,1.1522,400,280,0,0,0.00044866,0.0004761,0.022596
1.776e+05,5.7673,3,6.4119,1.181,401.41,280.99,0,0,0.00044911,0.00048356,0.024574
1.7766e+05,5.8298,3,6.4389,1.2102,402.95,282.06,0,0,0.00044951,0.00049109,0.026527
1.7772e+05,5.8923,3,6.4659,1.2399,404.6,283.22,0,0,0.00044987,0.00049871,0.028458
1.7778e+05,5.9548,3,6.4929,1.2701,406.36,284.45,0,0,0.00045022,0.00050646,0.030365
1.7784e+05,6.0173,3,6.5199,1.3007,408.24,285.77,0,0,0.00045051,0.0005143,0.032248
1.779e+05,6.0798,3,6.5469,1.3318,410.23,287.16,0,0,0.00045082,0.0005223,0.034107
1.7796e+05,6.1423,3,6.574,1.3634,412.33,288.63,0,0,0.00045105,0.0005304,0.035942
1.7802e+05,6.2047,3,6.6011,1.3954,414.54,290.18,0,0,0.00045129,0.00053869,0.037753
1.7808e+05,6.2672,3,6.6282,1.428,416.86,291.8,0,0,0.00045151,0.00054717,0.039539
1.7814e+05,6.3297,3,6.6553,1.4611,419.29,293.5,0,0,0.00045169,0.00055582,0.0413
1.782e+05,6.3922,3,6.6824,1.4947,421.82,295.27,0,0,0.0004519,0.00056471,0.043035
1.7826e+05,6.4547,3,6.7095,1.5289,424.45,297.12,0,0,0.00045205,0.0005738,0.044744
1.7832e+05,6.5172,3,6.7366,1.5636,427.19,299.03,0,0,0.00045222,0.00058316,0.046426
1.7838e+05,6.5797,3,6.7638,1.5989,430.02,301.02,0,0,0.00045241,0.00059279,0.048081
1.7844e+05,6.6422,3,6.7909,1.6347,432.96,303.07,0,0,0.00045258,0.00060271,0.049707
1.785e+05,6.7046,3,6.8181,1.6712,435.99,305.19,0,0,0.00045275,0.00061291,0.051304
1.7856e+05,6.7671,3,6.8452,1.7083,439.11,307.38,0,0,0.00045292,0.00062343,0.052871
1.7862e+05,6.8296,3,6.8724,1.746,442.33,309.63,0,0,0.0004531,0.00063432,0.054407
1.7868e+05,6.8921,3,6.8996,1.7844,445.64,311.95,0,0,0.0004533,0.00064558,0.05591
1.7874e+05,6.9385,3,6.9207,1.8172,449.04,314.33,0,0,-0.00011524,-0.00011986,0.057017
1.788e+05,6.9187,3,6.9138,1.8085,452.43,316.7,0,0,-0.0001148,-0.00014386,0.056221
1.7886e+05,6.8989,3,6.9069,1.7999,455.78,319.05,0,0,-0.00011608,-0.00014268,0.055421
1.7892e+05,6.8791,3,6.8999,1.7914,459.08,321.36,0,0,-0.0001156,-0.00013928,0.054616
1.7898e+05,6.8594,3,6.893,1.7832,462.34,323.64,0,0,-0.00011514,-0.00013593,0.053799
1.7904e+05,6.8396,3,6.8861,1.7751,465.54,325.88,0,0,-0.0001147,-0.00013266,0.052969
1.791e+05,6.8198,3,6.8792,1.7673,468.69,328.09,0,0,-0.00011428,-0.00012952,0.052129
1.7916e+05,6.8,3,6.8724,1.7596,471.8,330.26,0,0,-0.00011388,-0.00012651,0.051277
1.7922e+05,6.7802,3,6.8655,1.7521,474.85,332.39,0,0,-0.00011351,-0.00012363,0.050415
1.7928e+05,6.7604,3,6.8587,1.7447,477.85,334.49,0,0,-0.00011316,-0.0001209,0.049543
1.7934e+05,6.7406,3,6.852,1.7376,480.79,336.55,0,0,-0.00011284,-0.00011832,0.048662
1.794e+05,6.7209,3,6.8452,1.7305,483.68,338.58,0,0,-0.00011256,-0.00011593,0.047772
1.7946e+05,6.7011,3,6.8385,1.7237,486.52,340.57,0,0,-0.00011231,-0.0001137,0.046874
1.7952e+05,6.6813,3,6.8317,1.7169,489.31,342.52,0,0,-0.00011206,-0.00011158,0.045968
1.7958e+05,6.6615,3,6.825,1.7103,492.04,344.43,0,0,-0.0001118,-0.00010953,0.045056
1.7964e+05,6.6417,3,6.8183,1.7038,494.72,346.3,0,0,-0.00011163,-0.00010777,0.044136
1.797e+05,6.6219,3,6.8116,1.6973,497.34,348.14,0,0,-0.00011147,-0.00010616,0.043212
1.7976e+05,6.6021,3,6.8049,1.691,499.9,349.93,0,0,-0.00011131,-0.00010462,0.042281
1.7982e+05,6.5823,3,6.7983,1.6848,502.41,351.69,0,0,-0.00011122,-0.00010335,0.041347
1.7988e+05,6.5626,3,6.7916,1.6786,504.86,353.4,0,0,-0.00011116,-0.00010226,0.040408
1.7994e+05,6.5428,3,6.7849,1.6725,507.26,355.08,0,0,-0.00011109,-0.00010124,0.039466
1.8e+05,6.523,3,6.7783,1.6665,509.6,356.72,0,0,-0.00011106,-0.00010042,0.038522
1.8006e+05,6.5032,3,6.7716,1.6605,511.88,358.32,0,0,-0.00011108,-9.9821e-05,0.037575
1.8012e+05,6.4834,3,6.7649,1.6545,514.11,359.88,0,0,-0.00011111,-9.9329e-05,0.036627
1.8018e+05,6.4636,3,6.7583,1.6486,516.28,361.39,0,0,-0.00011115,-9.8948e-05,0.035678
1.8024e+05,6.4438,3,6.7516,1.6426,518.39,362.87,0,0,-0.00011126,-9.8831e-05,0.034729
1.803e+05,6.4241,3,6.7449,1.6367,520.44,364.31,0,0,-0.00011138,-9.883e-05,0.03378
1.8036e+05,6.4043,3,6.7382,1.6308,522.44,365.71,0,0,-0.00011148,-9.8892e-05,0.032832
1.8042e+05,6.3845,3,6.7316,1.6248,524.38,367.07,0,0,-0.00011167,-9.9219e-05,0.031885
1.8048e+05,6.3647,3,6.7249,1.6189,526.27,368.39,0,0,-0.00011187,-9.9668e-05,0.030941
1.8054e+05,6.3449,3,6.7181,1.6129,528.1,369.67,0,0,-0.00011206,-0.00010017,0.029999
1.806e+05,6.3251,3,6.7114,1.6069,529.87,370.91,0,0,-0.00011229,-0.00010085,0.02906
1.8066e+05,6.2957,3,6.7009,1.5959,531.58,372.1,0,0,-0.00017987,-0.00019475,0.027843
1.8072e+05,6.2659,3,6.6901,1.5841,533.21,373.25,0,0,-0.00018026,-0.00019605,0.02661
1.8078e+05,6.236,3,6.6793,1.5723,534.77,374.34,0,0,-0.00018066,-0.00019748,0.025384
1.8084e+05,6.2062,3,6.6684,1.5604,536.26,375.38,0,0,-0.00018114,-0.0001991,0.024164
1.809e+05,6.1763,3,6.6575,1.5484,537.67,376.37,0,0,-0.00018164,-0.00020083,0.022952
1.8096e+05,6.1465,3,6.6466,1.5363,539.01,377.31,0,0,-0.00018216,-0.00020265,0.021747
1.8102e+05,6.1166,3,6.6357,1.5241,540.28,378.2,0,0,-0.0001827,-0.00020454,0.020551
1.8108e+05,6.0868,3,6.6247,1.5118,541.48,379.03,0,0,-0.00018328,-0.00020653,0.019363
1.8114e+05,6.0569,3,6.6137,1.4993,542.6,379.82,0,0,-0.00018388,-0.00020861,0.018185
1.812e+05,6.0271,3,6.6026,1.4868,543.66,380.56,0,0,-0.00018451,-0.00021073,0.017015
1.8126e+05,5.9972,3,6.5915,1.474,544.65,381.25,0,0,-0.00018515,-0.00021291,0.015856
1.8132e+05,5.9674,3,6.5804,1.4612,545.56,381.89,0,0,-0.00018582,-0.00021513,0.014706
1.8138e+05,5.9375,3,6.5692,1.4482,546.41,382.49,0,0,-0.00018651,-0.00021739,0.013566
1.8144e+05,5.9077,3,6.558,1.4351,547.19,383.03,0,0,-0.00018723,-0.00021967,0.012437
1.815e+05,5.8778,3,6.5468,1.4219,547.9,383.53,0,0,-0.00018796,-0.00022196,0.011318
1.8156e+05,5.848,3,6.5355,1.4085,548.55,383.98,0,0,-0.00018871,-0.00022425,0.01021
1.8162e+05,5.8181,3,6.5241,1.395,549.13,384.39,0,0,-0.00018948,-0.00022655,0.0091127
1.8168e+05,5.7883,3,6.5127,1.3813,549.64,384.75,0,0,-0.00019027,-0.00022883,0.008026
1.8174e+05,5.7584,3,6.5013,1.3675,550.09,385.06,0,0,-0.00019105,-0.00023106,0.00695
1.818e+05,5.7286,3,6.4898,1.3536,550.48,385.33,0,0,-0.00019186,-0.00023329,0.0058849
1.8186e+05,5.6987,3,6.4783,1.3395,550.8,385.56,0,0,-0.00019267,-0.00023547,0.0048304
1.8192e+05,5.6689,3,6.4667,1.3253,551.06,385.74,0,0,-0.00019349,-0.00023757,0.0037866
1.8198e+05,5.639,3,6.455,1.311,551.25,385.88,0,0,-0.00019434,-0.00023964,0.0027534
1.8204e+05,5.6092,3,6.4434,1.2965,551.39,385.97,0,0,-0.00019521,-0.00024166,0.0017307
1.821e+05,5.5793,3,6.4316,1.282,551.46,386.02,0,0,-0.00019606,-0.00024357,0.00071833
1.8216e+05,5.5495,3,6.4198,1.2673,551.47,386.03,0,0,-0.00019694,-0.00024543,-0.00028386
1.8222e+05,5.5196,3,6.408,1.2525,551.43,386,0,0,-0.00019784,-0.00024724,-0.0012761
1.8228e+05,5.4898,3,6.3961,1.2377,551.32,385.92,0,0,-0.00019872,-0.00024891,-0.0022585
1.8234e+05,5.4599,3,6.3841,1.2227,551.16,385.81,0,0,-0.00019962,-0.00025049,-0.0032313
1.824e+05,5.4392,3,6.3756,1.2115,550.94,385.66,0,0,-0.00010878,-0.00014041,-0.0038958
1.8246e+05,5.4232,3,6.3691,1.2031,550.69,385.48,0,0,-0.00010928,-0.00014132,-0.0043826
1.8252e+05,5.4072,3,6.3625,1.1946,550.41,385.29,0,0,-0.00010973,-0.0001423,-0.004864
1.8258e+05,5.3912,3,6.3559,1.186,550.11,385.07,0,0,-0.00011019,-0.00014323,-0.0053402
1.8264e+05,5.3753,3,6.3493,1.1774,549.77,384.84,0,0,-0.00011067,-0.00014413,-0.0058113
1.827e+05,5.3593,3,6.3426,1.1687,549.41,384.59,0,0,-0.00011115,-0.00014498,-0.0062774
1.8276e+05,5.3433,3,6.336,1.16,549.02,384.31,0,0,-0.00011157,-0.00014576,-0.0067387
1.8282e+05,5.3273,3,6.3292,1.1512,548.6,384.02,0,0,-0.00011202,-0.00014652,-0.0071953
1.8288e+05,5.3114,3,6.3225,1.1424,548.16,383.71,0,0,-0.00011249,-0.00014725,-0.0076474
1.8294e+05,5.2954,3,6.3157,1.1336,547.68,383.38,0,0,-0.00011292,-0.00014788,-0.0080951
1.83e+05,5.2794,3,6.309,1.1247,547.18,383.03,0,0,-0.00011335,-0.00014847,-0.0085385
1.8306e+05,5.2634,3,6.3021,1.1157,546.66,382.66,0,0,-0.0001138,-0.00014905,-0.0089778
1.8312e+05,5.2475,3,6.2953,1.1068,546.11,382.27,0,0,-0.00011424,-0.00014954,-0.0094132
1.8318e+05,5.2315,3,6.2884,1.0978,545.53,381.87,0,0,-0.00011467,-0.00014998,-0.0098448
1.8324e+05,5.2155,3,6.2815,1.0888,544.93,381.45,0,0,-0.00011512,-0.00015042,-0.010273
1.833e+05,5.1995,3,6.2746,1.0798,544.3,381.01,0,0,-0.00011555,-0.00015077,-0.010697
1.8336e+05,5.1836,3,6.2677,1.0707,543.64,380.55,0,0,-0.00011597,-0.00015106,-0.011118
1.8342e+05,5.1676,3,6.2607,1.0616,542.96,380.07,0,0,-0.00011641,-0.00015134,-0.011536
1.8348e+05,5.1516,3,6.2537,1.0526,542.26,379.58,0,0,-0.00011685,-0.00015155,-0.01195
1.8354e+05,5.1356,3,6.2467,1.0435,541.53,379.07,0,0,-0.00011727,-0.0001517,-0.012362
1.836e+05,5.1196,3,6.2396,1.0344,540.77,378.54,0,0,-0.00011771,-0.00015186,-0.012771
1.8366e+05,5.1037,3,6.2326,1.0252,540,378,0,0,-0.00011815,-0.00015196,-0.013177
1.8372e+05,5.0877,3,6.2255,1.0161,539.19,377.43,0,0,-0.00011857,-0.00015196,-0.013581
1.8378e+05,5.0717,3,6.2183,1.007,538.37,376.86,0,0,-0.00011897,-0.00015186,-0.013983
1.8384e+05,5.0557,3,6.2112,0.99791,537.51,376.26,0,0,-0.00011941,-0.0001518,-0.014382
1.839e+05,5.0398,3,6.204,0.98881,536.64,375.65,0,0,-0.00011984,-0.00015169,-0.014779
1.8396e+05,5.0238,3,6.1968,0.97971,535.74,375.02,0,0,-0.00012027,-0.0001515,-0.015174
1.8402e+05,5.0078,3,6.1896,0.97063,534.82,374.37,0,0,-0.00012068,-0.00015123,-0.015568
1.8408e+05,4.9918,3,6.1823,0.96157,533.87,373.71,0,0,-0.0001211,-0.00015094,-0.015959
1.8414e+05,4.9759,3,6.1751,0.95252,532.9,373.03,0,0,-0.00012152,-0.00015062,-0.01635
1.842e+05,4.9599,3,6.1677,0.94349,531.91,372.34,0,0,-0.00012194,-0.00015025,-0.016738
1.8426e+05,4.9478,3,6.1619,0.93584,530.9,371.63,0,0,-5.1578e-05,-7.5851e-05,-0.016991
1.8432e+05,4.9424,3,6.1588,0.93131,529.88,370.91,0,0,-5.1551e-05,-7.5125e-05,-0.016995
1.8438e+05,4.937,3,6.1557,0.92683,528.86,370.2,0,0,-5.1526e-05,-7.4452e-05,-0.017001
1.8444e+05,4.9316,3,6.1526,0.92238,527.84,369.49,0,0,-5.1508e-05,-7.3804e-05,-0.017008
1.845e+05,4.9263,3,6.1495,0.91797,526.82,368.77,0,0,-5.1488e-05,-7.3146e-05,-0.017018
1.8456e+05,4.9209,3,6.1464,0.9136,525.79,368.06,0,0,-5.1473e-05,-7.2507e-05,-0.01703
1.8462e+05,4.9155,3,6.1434,0.90927,524.77,367.34,0,0,-5.1461e-05,-7.1882e-05,-0.017043
1.8468e+05,4.9101,3,6.1403,0.90497,523.75,366.62,0,0,-5.1447e-05,-7.1244e-05,-0.017059
1.8474e+05,4.9047,3,6.1372,0.90072,522.72,365.91,0,0,-5.144e-05,-7.064e-05,-0.017076
1.848e+05,4.8993,3,6.1341,0.8965,521.7,365.19,0,0,-5.1435e-05,-7.004e-05,-0.017095
1.8486e+05,4.8939,3,6.131,0.89231,520.67,364.47,0,0,-5.143e-05,-6.9435e-05,-0.017115
1.8492e+05,4.8885,3,6.1279,0.88817,519.65,363.75,0,0,-5.1423e-05,-6.8813e-05,-0.017138
1.8498e+05,4.8831,3,6.1248,0.88406,518.62,363.03,0,0,-5.1421e-05,-6.8212e-05,-0.017162
1.8504e+05,4.8777,3,6.1218,0.87998,517.59,362.31,0,0,-5.1423e-05,-6.7633e-05,-0.017188
1.851e+05,4.8723,3,6.1187,0.87595,516.55,361.59,0,0,-5.1424e-05,-6.7045e-05,-0.017215
1.8516e+05,4.8669,3,6.1156,0.87194,515.52,360.86,0,0,-5.1421e-05,-6.6431e-05,-0.017244
1.8522e+05,4.8615,3,6.1125,0.86797,514.49,360.14,0,0,-5.1426e-05,-6.5854e-05,-0.017275
1.8528e+05,4.8561,3,6.1094,0.86404,513.45,359.41,0,0,-5.1433e-05,-6.5289e-05,-0.017307
1.8534e+05,4.8507,3,6.1063,0.86014,512.41,358.69,0,0,-5.144e-05,-6.4713e-05,-0.017341
1.854e+05,4.8453,3,6.1032,0.85628,511.37,357.96,0,0,-5.1444e-05,-6.4111e-05,-0.017377
1.8546e+05,4.8399,3,6.1002,0.85245,510.32,357.23,0,0,-5.1457e-05,-6.3558e-05,-0.017414
1.8552e+05,4.8345,3,6.0971,0.84865,509.28,356.49,0,0,-5.1469e-05,-6.3004e-05,-0.017452
1.8558e+05,4.8291,3,6.094,0.84489,508.23,355.76,0,0,-5.1481e-05,-6.2438e-05,-0.017492
1.8564e+05,4.8237,3,6.0909,0.84116,507.18,355.02,0,0,-5.1492e-05,-6.1857e-05,-0.017534
1.857e+05,4.8183,3,6.0878,0.83747,506.12,354.29,0,0,-5.1509e-05,-6.1314e-05,-0.017577
1.8576e+05,4.8129,3,6.0847,0.83381,505.07,353.55,0,0,-5.1527e-05,-6.0769e-05,-0.017622
1.8582e+05,4.8075,3,6.0816,0.83018,504.01,352.81,0,0,-5.1543e-05,-6.021e-05,-0.017668
1.8588e+05,4.8021,3,6.0785,0.82658,502.95,352.06,0,0,-5.1559e-05,-5.9642e-05,-0.017715
1.8594e+05,4.7967,3,6.0754,0.82302,501.88,351.32,0,0,-5.1578e-05,-5.9091e-05,-0.017764
1.86e+05,4.7913,3,6.0723,0.81949,500.82,350.57,0,0,-5.1598e-05,-5.8543e-05,-0.017814
1.8606e+05,4.7859,3,6.0692,0.816,499.75,349.82,0,0,-5.1619e-05,-5.8e-05,-0.017866
1.8612e+05,4.7805,3,6.0661,0.81253,498.67,349.07,0,0,-5.1642e-05,-5.7463e-05,-0.017919
1.8618e+05,4.7751,3,6.063,0.8091,497.6,348.32,0,0,-5.1667e-05,-5.6933e-05,-0.017973
1.8624e+05,4.7697,3,6.0599,0.8057,496.52,347.56,0,0,-5.1691e-05,-5.6393e-05,-0.018029
1.863e+05,4.7643,3,6.0568,0.80233,495.43,346.8,0,0,-5.1717e-05,-5.5854e-05,-0.018086
1.8636e+05,4.7589,3,6.0537,0.799,494.35,346.04,0,0,-5.1744e-05,-5.5317e-05,-0.018145
1.8642e+05,4.7535,3,6.0506,0.79569,493.26,345.28,0,0,-5.1775e-05,-5.4785e-05,-0.018205
1.8648e+05,4.7481,3,6.0475,0.79242,492.16,344.51,0,0,-5.1807e-05,-5.4258e-05,-0.018266
1.8654e+05,4.7427,3,6.0444,0.78918,491.06,343.74,0,0,-5.1838e-05,-5.3723e-05,-0.018329
1.866e+05,4.7374,3,6.0413,0.78597,489.96,342.97,0,0,-5.187e-05,-5.3189e-05,-0.018392
1.8666e+05,4.732,3,6.0382,0.7828,488.86,342.2,0,0,-5.1904e-05,-5.2658e-05,-0.018458
1.8672e+05,4.7266,3,6.0351,0.77966,487.75,341.42,0,0,-5.1938e-05,-5.213e-05,-0.018524
1.8678e+05,4.7212,3,6.032,0.77654,486.63,340.64,0,0,-5.1974e-05,-5.1609e-05,-0.018592
1.8684e+05,4.7158,3,6.0288,0.77346,485.52,339.86,0,0,-5.201e-05,-5.1079e-05,-0.018661
1.869e+05,4.7104,3,6.0257,0.77041,484.39,339.08,0,0,-5.2047e-05,-5.055e-05,-0.018731
1.8696e+05,4.705,3,6.0226,0.7674,483.27,338.29,0,0,-5.2085e-05,-5.0022e-05,-0.018802
1.8702e+05,4.6996,3,6.0195,0.76441,482.14,337.5,0,0,-5.2125e-05,-4.9496e-05,-0.018875
1.8708e+05,4.6942,3,6.0163,0.76146,481,336.7,0,0,-5.2167e-05,-4.8975e-05,-0.018949
1.8714e+05,4.6888,3,6.0132,0.75853,479.86,335.9,0,0,-5.2208e-05,-4.8449e-05,-0.019025
1.872e+05,4.6834,3,6.0101,0.75564,478.72,335.1,0,0,-5.225e-05,-4.7921e-05,-0.019101
1.8726e+05,4.678,3,6.0069,0.75278,477.57,334.3,0,0,-5.2293e-05,-4.7395e-05,-0.019179
1.8732e+05,4.6726,3,6.0038,0.74996,476.42,333.49,0,0,-5.2337e-05,-4.687e-05,-0.019258
1.8738e+05,4.6672,3,6.0007,0.74716,475.26,332.68,0,0,-5.2384e-05,-4.6349e-05,-0.019338
1.8744e+05,4.6618,3,5.9975,0.74439,474.1,331.87,0,0,-5.243e-05,-4.5825e-05,-0.019419
1.875e+05,4.6564,3,5.9944,0.74166,472.93,331.05,0,0,-5.2477e-05,-4.5298e-05,-0.019502
1.8756e+05,4.651,3,5.9912,0.73896,471.76,330.23,0,0,-5.2524e-05,-4.4772e-05,-0.019586
1.8762e+05,4.6456,3,5.9881,0.73629,470.58,329.41,0,0,-5.2573e-05,-4.4248e-05,-0.019671
1.8768e+05,4.6402,3,5.9849,0.73365,469.4,328.58,0,0,-5.2625e-05,-4.3726e-05,-0.019757
1.8774e+05,4.6348,3,5.9817,0.73104,468.21,327.75,0,0,-5.2677e-05,-4.3203e-05,-0.019844
1.878e+05,4.6294,3,5.9786,0.72846,467.02,326.91,0,0,-5.273e-05,-4.2677e-05,-0.019933
1.8786e+05,4.624,3,5.9754,0.72592,465.82,326.07,0,0,-5.2783e-05,-4.2151e-05,-0.020023
1.8792e+05,4.621,3,5.9732,0.72409,464.61,325.23,0,0,-1.3219e-05,-8.5916e-06,-0.020029
1.8798e+05,4.6213,3,5.9724,0.72359,463.42,324.39,0,0,-1.3042e-05,-8.1003e-06,-0.019904
1.8804e+05,4.6216,3,5.9716,0.72312,462.23,323.56,0,0,-1.2893e-05,-7.5887e-06,-0.019781
1.881e+05,4.6219,3,5.9708,0.72268,461.04,322.73,0,0,-1.2749e-05,-7.1401e-06,-0.019661
1.8816e+05,4.6222,3,5.9701,0.72226,459.87,321.91,0,0,-1.2603e-05,-6.7024e-06,-0.019542
1.8822e+05,4.6225,3,5.9693,0.72187,458.7,321.09,0,0,-1.2456e-05,-6.2568e-06,-0.019426
1.8828e+05,4.6228,3,5.9686,0.72151,457.53,320.27,0,0,-1.2325e-05,-5.8718e-06,-0.019311
1.8834e+05,4.6231,3,5.9678,0.72117,456.38,319.47,0,0,-1.2191e-05,-5.4721e-06,-0.019199
1.884e+05,4.6234,3,5.9671,0.72085,455.23,318.66,0,0,-1.2056e-05,-5.0546e-06,-0.019088
1.8846e+05,4.6237,3,5.9664,0.72056,454.09,317.86,0,0,-1.1928e-05,-4.6738e-06,-0.018979
1.8852e+05,4.624,3,5.9657,0.72029,452.95,317.07,0,0,-1.18e-05,-4.2964e-06,-0.018872
1.8858e+05,4.6243,3,5.965,0.72005,451.82,316.28,0,0,-1.1672e-05,-3.9144e-06,-0.018767
1.8864e+05,4.6246,3,5.9643,0.71982,450.7,315.49,0,0,-1.1552e-05,-3.566e-06,-0.018663
1.887e+05,4.6249,3,5.9636,0.71962,449.58,314.71,0,0,-1.1434e-05,-3.2183e-06,-0.018561
1.8876e+05,4.6252,3,5.9629,0.71944,448.47,313.93,0,0,-1.1319e-05,-2.878e-06,-0.018461
1.8882e+05,4.6255,3,5.9622,0.71928,447.37,313.16,0,0,-1.1208e-05,-2.5545e-06,-0.018362
1.8888e+05,4.6258,3,5.9616,0.71914,446.27,312.39,0,0,-1.1095e-05,-2.2218e-06,-0.018265
1.8894e+05,4.6261,3,5.9609,0.71902,445.18,311.62,0,0,-1.0988e-05,-1.9084e-06,-0.01817
1.89e+05,4.6264,3,5.9602,0.71891,444.09,310.86,0,0,-1.0882e-05,-1.6019e-06,-0.018076
1.8906e+05,4.6267,3,5.9596,0.71883,443.01,310.11,0,0,-1.0774e-05,-1.2864e-06,-0.017983
1.8912e+05,4.627,3,5.959,0.71876,441.93,309.35,0,0,-1.0671e-05,-9.808e-07,-0.017892
1.8918e+05,4.6273,3,5.9583,0.71871,440.86,308.6,0,0,-1.0569e-05,-6.8095e-07,-0.017802
1.8924e+05,4.6276,3,5.9577,0.71868,439.8,307.86,0,0,-1.047e-05,-3.8989e-07,-0.017713
1.893e+05,4.6279,3,5.9571,0.71866,438.74,307.12,0,0,-1.0374e-05,-1.1209e-07,-0.017626
1.8936e+05,4.6282,3,5.9564,0.71866,437.68,306.38,0,0,-1.0282e-05,1.512e-07,-0.01754
1.8942e+05,4.6285,3,5.9558,0.71868,436.63,305.64,0,0,-1.0189e-05,4.2477e-07,-0.017456
1.8948e+05,4.6288,3,5.9552,0.71871,435.59,304.91,0,0,-1.0097e-05,6.9003e-07,-0.017372
