time,glc_pp,lac_pp,glc,lac,gly,gly_vol,f_glc_pp,f_lac_pp,f_glc,f_lac,f_gly
1.5954e+05,4.3622,2.36,5.7504,0.22093,415.26,290.68,0,0,-6.3559e-05,2.1288e-05,-0.029777
1.596e+05,4.355,2.3648,5.7466,0.22222,413.47,289.43,0,0,-6.3498e-05,2.1687e-05,-0.029932
1.5966e+05,4.3477,2.3697,5.7427,0.22354,411.67,288.17,0,0,-6.3485e-05,2.212e-05,-0.030088
1.5972e+05,4.3405,2.3745,5.7389,0.22489,409.86,286.9,0,0,-6.3561e-05,2.2613e-05,-0.030245
1.5978e+05,4.3332,2.3794,5.7351,0.22626,408.04,285.63,0,0,-6.3691e-05,2.3144e-05,-0.030404
1.5984e+05,4.326,2.3842,5.7313,0.22767,406.21,284.35,0,0,-6.3641e-05,2.357e-05,-0.030564
1.599e+05,4.3187,2.3891,5.7275,0.2291,404.38,283.06,0,0,-6.3613e-05,2.4009e-05,-0.030724
1.5996e+05,4.3115,2.3939,5.7236,0.23055,402.53,281.77,0,0,-6.3645e-05,2.4478e-05,-0.030886
1.6002e+05,4.3042,2.3988,5.7198,0.23204,400.67,280.47,0,0,-6.378e-05,2.4994e-05,-0.031049
1.6008e+05,4.297,2.4036,5.716,0.23356,398.8,279.16,0,0,-6.3971e-05,2.5531e-05,-0.031213
1.6014e+05,4.2897,2.4084,5.7121,0.2351,396.92,277.85,0,0,-6.3989e-05,2.5983e-05,-0.031378
1.602e+05,4.2825,2.4133,5.7083,0.23668,395.04,276.52,0,0,-6.4435e-05,2.5835e-05,-0.031543
1.6026e+05,4.2759,2.419,5.7049,0.23876,393.14,275.2,0,0,-5.5289e-05,3.5328e-05,-0.031677
1.6032e+05,4.2694,2.4248,5.7016,0.2409,391.23,273.86,0,0,-5.5484e-05,3.5945e-05,-0.031811
1.6038e+05,4.2628,2.4305,5.6983,0.24308,389.32,272.53,0,0,-5.5526e-05,3.6554e-05,-0.031946
1.6044e+05,4.2563,2.4363,5.695,0.24529,387.4,271.18,0,0,-5.5675e-05,3.7219e-05,-0.032082
1.605e+05,4.2497,2.442,5.6916,0.24754,385.47,269.83,0,0,-5.5819e-05,3.7847e-05,-0.032218
1.6056e+05,4.2431,2.4478,5.6883,0.24982,383.53,268.47,0,0,-5.597e-05,3.8473e-05,-0.032356
1.6062e+05,4.2366,2.4535,5.6849,0.25215,381.59,267.11,0,0,-5.6101e-05,3.9053e-05,-0.032495
1.6068e+05,4.23,2.4593,5.6815,0.25451,379.64,265.74,0,0,-5.6254e-05,3.9676e-05,-0.032634
1.6074e+05,4.2235,2.465,5.6782,0.25691,377.67,264.37,0,0,-5.6429e-05,4.0322e-05,-0.032775
1.608e+05,4.2169,2.4708,5.6748,0.25935,375.7,262.99,0,0,-5.6616e-05,4.098e-05,-0.032916
1.6086e+05,4.2104,2.4765,5.6714,0.26183,373.72,261.61,0,0,-5.6812e-05,4.1634e-05,-0.033058
1.6092e+05,4.2038,2.4823,5.6679,0.26435,371.74,260.21,0,0,-5.7021e-05,4.2286e-05,-0.0332
1.6098e+05,4.1972,2.488,5.6645,0.26691,369.74,258.82,0,0,-5.7232e-05,4.296e-05,-0.033344
1.6104e+05,4.1907,2.4938,5.6611,0.26951,367.73,257.41,0,0,-5.7454e-05,4.3627e-05,-0.033488
1.611e+05,4.1841,2.4995,5.6576,0.27215,365.72,256,0,0,-5.7686e-05,4.4313e-05,-0.033632
1.6116e+05,4.1776,2.5053,5.6541,0.27483,363.7,254.59,0,0,-5.7934e-05,4.4978e-05,-0.033777
1.6122e+05,4.171,2.511,5.6507,0.27755,361.67,253.17,0,0,-5.8173e-05,4.5719e-05,-0.033923
1.6128e+05,4.1645,2.5168,5.6472,0.28031,359.63,251.74,0,0,-5.8416e-05,4.6451e-05,-0.034069
1.6134e+05,4.1579,2.5225,5.6436,0.28311,357.58,250.31,0,0,-5.8672e-05,4.7115e-05,-0.034216
1.614e+05,4.1514,2.5283,5.6401,0.28595,355.52,248.87,0,0,-5.8947e-05,4.7648e-05,-0.034362
1.6146e+05,4.1448,2.534,5.6366,0.28884,353.46,247.42,0,0,-5.9237e-05,4.8313e-05,-0.034509
1.6152e+05,4.1382,2.5398,5.633,0.29176,351.38,245.97,0,0,-5.954e-05,4.9089e-05,-0.034657
1.6158e+05,4.1317,2.5455,5.6294,0.29473,349.3,244.51,0,0,-5.9864e-05,4.9818e-05,-0.034804
1.6164e+05,4.1251,2.5513,5.6258,0.29774,347.2,243.04,0,0,-6.0212e-05,5.0427e-05,-0.034951
1.617e+05,4.1186,2.557,5.6222,0.30079,345.1,241.57,0,0,-6.0576e-05,5.1064e-05,-0.035099
1.6176e+05,4.112,2.5628,5.6185,0.30388,342.99,240.09,0,0,-6.094e-05,5.1873e-05,-0.035246
1.6182e+05,4.1055,2.5685,5.6148,0.30701,340.87,238.61,0,0,-6.1306e-05,5.2613e-05,-0.035393
1.6188e+05,4.0989,2.5743,5.6111,0.31018,338.75,237.12,0,0,-6.167e-05,5.3194e-05,-0.03554
1.6194e+05,4.0923,2.58,5.6074,0.31339,336.61,235.63,0,0,-6.2051e-05,5.3625e-05,-0.035687
1.62e+05,4.0858,2.5858,5.6037,0.31665,334.46,234.12,0,0,-6.6076e-05,5.1183e-05,-0.035833
1.6206e+05,4.08,2.5923,5.6004,0.3205,332.31,232.62,0,0,-5.437e-05,6.5083e-05,-0.035943
1.6212e+05,4.0743,2.5989,5.5971,0.32443,330.15,231.1,0,0,-5.4799e-05,6.5887e-05,-0.036052
1.6218e+05,4.0685,2.6055,5.5938,0.32841,327.98,229.59,0,0,-5.5258e-05,6.6676e-05,-0.03616
1.6224e+05,4.0628,2.612,5.5905,0.33243,325.81,228.07,0,0,-5.5704e-05,6.7474e-05,-0.036267
1.623e+05,4.057,2.6186,5.5871,0.3365,323.63,226.54,0,0,-5.6251e-05,6.8214e-05,-0.036374
1.6236e+05,4.0513,2.6251,5.5837,0.34061,321.45,225.01,0,0,-5.6745e-05,6.8973e-05,-0.03648
1.6242e+05,4.0455,2.6317,5.5803,0.34477,319.25,223.48,0,0,-5.7237e-05,6.9737e-05,-0.036586
1.6248e+05,4.0398,2.6382,5.5769,0.34898,317.06,221.94,0,0,-5.7851e-05,7.0412e-05,-0.03669
1.6254e+05,4.034,2.6448,5.5734,0.35322,314.85,220.4,0,0,-5.8409e-05,7.1167e-05,-0.036794
1.626e+05,4.0283,2.6514,5.5699,0.35751,312.64,218.85,0,0,-5.8957e-05,7.1847e-05,-0.036896
1.6266e+05,4.0225,2.6579,5.5663,0.36184,310.42,217.3,0,0,-5.9518e-05,7.2517e-05,-0.036997
1.6272e+05,4.0168,2.6645,5.5627,0.36621,308.2,215.74,0,0,-6.0098e-05,7.3205e-05,-0.037097
1.6278e+05,4.011,2.671,5.5591,0.37062,305.97,214.18,0,0,-6.065e-05,7.3777e-05,-0.037195
1.6284e+05,4.0053,2.6776,5.5554,0.37506,303.74,212.62,0,0,-6.1255e-05,7.4443e-05,-0.037292
1.629e+05,3.9995,2.6841,5.5517,0.37955,301.5,211.05,0,0,-6.1856e-05,7.5053e-05,-0.037388
1.6296e+05,3.9938,2.6907,5.548,0.38407,299.25,209.48,0,0,-6.2453e-05,7.5599e-05,-0.037481
1.6302e+05,3.988,2.6972,5.5443,0.38862,297,207.9,0,0,-6.3086e-05,7.62e-05,-0.037573
1.6308e+05,3.9823,2.7038,5.5404,0.39321,294.74,206.32,0,0,-6.3705e-05,7.6713e-05,-0.037663
1.6314e+05,3.9765,2.7104,5.5366,0.39783,292.48,204.74,0,0,-6.4343e-05,7.7231e-05,-0.03775
1.632e+05,3.9708,2.7169,5.5327,0.40248,290.21,203.15,0,0,-6.4998e-05,7.7744e-05,-0.037836
1.6326e+05,3.965,2.7235,5.5288,0.40715,287.94,201.56,0,0,-6.563e-05,7.8154e-05,-0.037919
1.6332e+05,3.9593,2.73,5.5248,0.41186,285.66,199.96,0,0,-6.63e-05,7.8582e-05,-0.038
1.6338e+05,3.9535,2.7366,5.5208,0.41659,283.38,198.37,0,0,-6.698e-05,7.8985e-05,-0.038078
1.6344e+05,3.9478,2.7431,5.5168,0.42135,281.09,196.76,0,0,-6.767e-05,7.9373e-05,-0.038153
1.635e+05,3.942,2.7497,5.5127,0.42612,278.8,195.16,0,0,-6.8368e-05,7.9756e-05,-0.038226
1.6356e+05,3.9363,2.7563,5.5086,0.43092,276.51,193.55,0,0,-6.907e-05,8.0153e-05,-0.038296
1.6362e+05,3.9305,2.7628,5.5044,0.43574,274.21,191.94,0,0,-6.9771e-05,8.0482e-05,-0.038363
1.6368e+05,3.9248,2.7694,5.5002,0.44058,271.9,190.33,0,0,-7.0468e-05,8.0709e-05,-0.038426
1.6374e+05,3.919,2.7759,5.496,0.44543,269.59,188.72,0,0,-7.1177e-05,8.093e-05,-0.038487
1.638e+05,3.9133,2.7825,5.4917,0.45029,267.28,187.1,0,0,-7.2469e-05,8.0895e-05,-0.038544
1.6386e+05,3.9084,2.7897,5.4878,0.4558,264.97,185.48,0,0,-6.4296e-05,9.2384e-05,-0.038559
1.6392e+05,3.9036,2.797,5.484,0.46135,262.66,183.86,0,0,-6.5028e-05,9.263e-05,-0.038569
1.6398e+05,3.8988,2.8042,5.48,0.46691,260.34,182.24,0,0,-6.5756e-05,9.2801e-05,-0.038576
1.6404e+05,3.8939,2.8115,5.4761,0.47248,258.03,180.62,0,0,-6.6494e-05,9.2949e-05,-0.03858
1.641e+05,3.8891,2.8187,5.472,0.47806,255.71,179,0,0,-6.7243e-05,9.3071e-05,-0.038579
1.6416e+05,3.8842,2.826,5.468,0.48365,253.4,177.38,0,0,-6.7995e-05,9.3177e-05,-0.038575
1.6422e+05,3.8794,2.8332,5.4639,0.48924,251.08,175.76,0,0,-6.8746e-05,9.3237e-05,-0.038567
1.6428e+05,3.8745,2.8405,5.4597,0.49484,248.77,174.14,0,0,-6.9476e-05,9.3256e-05,-0.038554
1.6434e+05,3.8697,2.8477,5.4556,0.50043,246.46,172.52,0,0,-7.022e-05,9.3232e-05,-0.038538
1.644e+05,3.8648,2.855,5.4513,0.50602,244.15,170.9,0,0,-7.0949e-05,9.3166e-05,-0.038517
1.6446e+05,3.86,2.8622,5.447,0.51161,241.84,169.28,0,0,-7.1694e-05,9.3066e-05,-0.038492
1.6452e+05,3.8552,2.8695,5.4427,0.51719,239.53,167.67,0,0,-7.2429e-05,9.2946e-05,-0.038462
1.6458e+05,3.8503,2.8767,5.4383,0.52276,237.22,166.05,0,0,-7.3179e-05,9.2784e-05,-0.038428
1.6464e+05,3.8455,2.884,5.4339,0.52832,234.92,164.44,0,0,-7.3918e-05,9.2607e-05,-0.038389
1.647e+05,3.8406,2.8912,5.4295,0.53387,232.61,162.83,0,0,-7.4703e-05,9.2336e-05,-0.038345
1.6476e+05,3.8358,2.8985,5.425,0.53941,230.31,161.22,0,0,-7.5479e-05,9.2035e-05,-0.038297
1.6482e+05,3.8309,2.9057,5.4204,0.54492,228.02,159.61,0,0,-7.6207e-05,9.1743e-05,-0.038244
1.6488e+05,3.8261,2.913,5.4158,0.55042,225.73,158.01,0,0,-7.6871e-05,9.148e-05,-0.038185
1.6494e+05,3.8212,2.9202,5.4112,0.5559,223.44,156.41,0,0,-7.7653e-05,9.1052e-05,-0.038122
1.65e+05,3.8164,2.9275,5.4065,0.56136,221.15,154.81,0,0,-7.8412e-05,9.0625e-05,-0.038054
1.6506e+05,3.8116,2.9347,5.4018,0.56679,218.87,153.21,0,0,-7.9109e-05,9.0258e-05,-0.03798
1.6512e+05,3.8067,2.942,5.3971,0.57219,216.59,151.62,0,0,-7.9774e-05,8.9901e-05,-0.037902
1.6518e+05,3.8019,2.9492,5.3922,0.57757,214.32,150.03,0,0,-8.054e-05,8.9349e-05,-0.037818
1.6524e+05,3.797,2.9565,5.3874,0.58292,212.06,148.44,0,0,-8.1272e-05,8.8818e-05,-0.037729
1.653e+05,3.7922,2.9637,5.3825,0.58824,209.79,146.86,0,0,-8.1924e-05,8.8383e-05,-0.037634
1.6536e+05,3.7873,2.971,5.3776,0.59353,207.54,145.28,0,0,-8.2562e-05,8.7923e-05,-0.037534
1.6542e+05,3.7825,2.9782,5.3726,0.59878,205.29,143.7,0,0,-8.3253e-05,8.732e-05,-0.037429
1.6548e+05,3.7776,2.9855,5.3676,0.604,203.05,142.13,0,0,-8.3906e-05,8.6733e-05,-0.037318
1.6554e+05,3.7728,2.9927,5.3626,0.60918,200.81,140.57,0,0,-8.4498e-05,8.6132e-05,-0.037202
1.656e+05,3.7679,3,5.3575,0.61433,198.58,139.01,0,0,-8.5362e-05,8.5372e-05,-0.037081
1.6566e+05,3.7641,3.0078,5.3528,0.62005,196.36,137.45,0,0,-7.7371e-05,9.5541e-05,-0.036913
1.6572e+05,3.7602,3.0156,5.3482,0.62576,194.15,135.91,0,0,-7.7937e-05,9.4868e-05,-0.036739
1.6578e+05,3.7564,3.0235,5.3435,0.63143,191.96,134.37,0,0,-7.85e-05,9.4211e-05,-0.03656
1.6584e+05,3.7525,3.0313,5.3388,0.63706,189.77,132.84,0,0,-7.9049e-05,9.3525e-05,-0.036376
1.659e+05,3.7487,3.0391,5.334,0.64265,187.59,131.31,0,0,-7.9591e-05,9.2851e-05,-0.036188
1.6596e+05,3.7448,3.0469,5.3292,0.6482,185.42,129.8,0,0,-8.0115e-05,9.2167e-05,-0.035994
1.6602e+05,3.741,3.0547,5.3244,0.65371,183.27,128.29,0,0,-8.0627e-05,9.1459e-05,-0.035795
1.6608e+05,3.7371,3.0626,5.3195,0.65918,181.13,126.79,0,0,-8.1119e-05,9.0745e-05,-0.035592
1.6614e+05,3.7332,3.0704,5.3147,0.6646,179,125.3,0,0,-8.1595e-05,9.003e-05,-0.035384
1.662e+05,3.7294,3.0782,5.3097,0.66998,176.88,123.82,0,0,-8.206e-05,8.9303e-05,-0.035171
1.6626e+05,3.7255,3.086,5.3048,0.67532,174.78,122.35,0,0,-8.2505e-05,8.8584e-05,-0.034954
1.6632e+05,3.7217,3.0939,5.2998,0.68061,172.69,120.88,0,0,-8.2934e-05,8.7856e-05,-0.034732
1.6638e+05,3.7178,3.1017,5.2949,0.68586,170.61,119.43,0,0,-8.3344e-05,8.7125e-05,-0.034505
1.6644e+05,3.714,3.1095,5.2898,0.69107,168.55,117.98,0,0,-8.3738e-05,8.6395e-05,-0.034275
1.665e+05,3.7101,3.1173,5.2848,0.69623,166.5,116.55,0,0,-8.4118e-05,8.5666e-05,-0.03404
1.6656e+05,3.7062,3.1251,5.2797,0.70135,164.46,115.12,0,0,-8.4486e-05,8.4936e-05,-0.033801
1.6662e+05,3.7024,3.133,5.2747,0.70642,162.44,113.71,0,0,-8.4835e-05,8.4215e-05,-0.033558
1.6668e+05,3.6985,3.1408,5.2696,0.71146,160.44,112.31,0,0,-8.5165e-05,8.3502e-05,-0.033312
1.6674e+05,3.6947,3.1486,5.2644,0.71644,158.45,110.91,0,0,-8.5478e-05,8.2795e-05,-0.033061
1.668e+05,3.6908,3.1564,5.2593,0.72139,156.47,109.53,0,0,-8.5771e-05,8.2101e-05,-0.032807
1.6686e+05,3.687,3.1642,5.2542,0.7263,154.51,108.16,0,0,-8.6047e-05,8.1415e-05,-0.032549
1.6692e+05,3.6831,3.1721,5.249,0.73116,152.56,106.79,0,0,-8.6307e-05,8.0735e-05,-0.032288
1.6698e+05,3.6792,3.1799,5.2438,0.73599,150.63,105.44,0,0,-8.6544e-05,8.0073e-05,-0.032023
1.6704e+05,3.6754,3.1877,5.2386,0.74077,148.72,104.1,0,0,-8.6763e-05,7.9419e-05,-0.031756
1.671e+05,3.6715,3.1955,5.2334,0.74552,146.82,102.78,0,0,-8.6964e-05,7.8776e-05,-0.031485
1.6716e+05,3.6677,3.2033,5.2282,0.75023,144.94,101.46,0,0,-8.7144e-05,7.8155e-05,-0.031212
1.6722e+05,3.6638,3.2112,5.2229,0.7549,143.08,100.16,0,0,-8.7309e-05,7.7545e-05,-0.030936
1.6728e+05,3.66,3.219,5.2177,0.75954,141.23,98.862,0,0,-8.7459e-05,7.6954e-05,-0.030657
1.6734e+05,3.6561,3.2268,5.2124,0.76414,139.4,97.58,0,0,-8.7583e-05,7.6398e-05,-0.030376
1.674e+05,3.6522,3.2346,5.2072,0.76871,137.59,96.31,0,0,-8.8168e-05,7.5769e-05,-0.030093
1.6746e+05,3.6494,3.2429,5.2024,0.77376,135.79,95.053,0,0,-7.9033e-05,8.4378e-05,-0.029764
1.6752e+05,3.6466,3.2511,5.1977,0.77881,134.01,93.81,0,0,-7.9028e-05,8.388e-05,-0.029433
1.6758e+05,3.6438,3.2594,5.1929,0.78382,132.26,92.581,0,0,-7.8983e-05,8.3408e-05,-0.0291
1.6764e+05,3.641,3.2677,5.1882,0.78882,130.52,91.365,0,0,-7.8903e-05,8.2971e-05,-0.028767
1.677e+05,3.6382,3.2759,5.1835,0.79378,128.81,90.164,0,0,-7.8815e-05,8.2541e-05,-0.028432
1.6776e+05,3.6354,3.2842,5.1788,0.79872,127.11,88.977,0,0,-7.8727e-05,8.2126e-05,-0.028097
1.6782e+05,3.6326,3.2924,5.174,0.80364,125.43,87.804,0,0,-7.8611e-05,8.1738e-05,-0.027762
1.6788e+05,3.6298,3.3007,5.1693,0.80853,123.78,86.645,0,0,-7.8474e-05,8.1386e-05,-0.027426
1.6794e+05,3.627,3.309,5.1646,0.8134,122.14,85.5,0,0,-7.832e-05,8.1051e-05,-0.02709
1.68e+05,3.6242,3.3172,5.1599,0.81826,120.53,84.37,0,0,-7.815e-05,8.0745e-05,-0.026754
1.6806e+05,3.6214,3.3255,5.1552,0.82309,118.93,83.253,0,0,-7.7963e-05,8.0459e-05,-0.026418
1.6812e+05,3.6186,3.3337,5.1506,0.82791,117.36,82.15,0,0,-7.776e-05,8.0198e-05,-0.026083
1.6818e+05,3.6158,3.342,5.1459,0.83272,115.8,81.062,0,0,-7.7541e-05,7.9961e-05,-0.025748
1.6824e+05,3.613,3.3502,5.1413,0.83751,114.27,79.988,0,0,-7.7305e-05,7.9753e-05,-0.025413
1.683e+05,3.6102,3.3585,5.1366,0.84229,112.75,78.927,0,0,-7.7053e-05,7.9568e-05,-0.02508
1.6836e+05,3.6074,3.3668,5.132,0.84706,111.26,77.881,0,0,-7.6792e-05,7.9401e-05,-0.024747
1.6842e+05,3.6046,3.375,5.1274,0.85182,109.78,76.848,0,0,-7.6518e-05,7.9257e-05,-0.024416
1.6848e+05,3.6018,3.3833,5.1228,0.85657,108.33,75.83,0,0,-7.6223e-05,7.9144e-05,-0.024086
1.6854e+05,3.599,3.3915,5.1183,0.86131,106.89,74.825,0,0,-7.5918e-05,7.9048e-05,-0.023757
1.686e+05,3.5962,3.3998,5.1137,0.86605,105.48,73.834,0,0,-7.5607e-05,7.8965e-05,-0.023429
1.6866e+05,3.5934,3.408,5.1092,0.87079,104.08,72.857,0,0,-7.5274e-05,7.8919e-05,-0.023104
1.6872e+05,3.5906,3.4163,5.1047,0.87552,102.71,71.894,0,0,-7.4932e-05,7.8891e-05,-0.02278
1.6878e+05,3.5878,3.4246,5.1002,0.88025,101.35,70.944,0,0,-7.4588e-05,7.8875e-05,-0.022458
1.6884e+05,3.585,3.4328,5.0957,0.88499,100.01,70.007,0,0,-7.4224e-05,7.8891e-05,-0.022138
1.689e+05,3.5822,3.4411,5.0913,0.88972,98.692,69.084,0,0,-7.3851e-05,7.8929e-05,-0.02182
1.6896e+05,3.5794,3.4493,5.0869,0.89446,97.392,68.174,0,0,-7.3473e-05,7.8979e-05,-0.021504
1.6902e+05,3.5766,3.4576,5.0825,0.8992,96.111,67.278,0,0,-7.3085e-05,7.905e-05,-0.021191
1.6908e+05,3.5738,3.4658,5.0781,0.90395,94.849,66.394,0,0,-7.2684e-05,7.9146e-05,-0.02088
1.6914e+05,3.571,3.4741,5.0738,0.9087,93.605,65.524,0,0,-7.2279e-05,7.9255e-05,-0.020571
1.692e+05,3.5681,3.4824,5.0694,0.91346,92.38,64.666,0,0,-7.3572e-05,7.9127e-05,-0.020266
1.6926e+05,3.5664,3.4909,5.0657,0.91861,91.175,63.822,0,0,-6.2316e-05,8.6322e-05,-0.019917
1.6932e+05,3.5647,3.4995,5.0619,0.9238,89.99,62.993,0,0,-6.1775e-05,8.6567e-05,-0.019571
1.6938e+05,3.563,3.508,5.0582,0.929,88.826,62.178,0,0,-6.1256e-05,8.6765e-05,-0.019228
1.6944e+05,3.5613,3.5166,5.0546,0.93421,87.683,61.378,0,0,-6.0685e-05,8.7021e-05,-0.01889
1.695e+05,3.5596,3.5251,5.051,0.93944,86.559,60.591,0,0,-6.01e-05,8.7306e-05,-0.018555
1.6956e+05,3.5579,3.5337,5.0474,0.94469,85.456,59.819,0,0,-5.9511e-05,8.7605e-05,-0.018225
1.6962e+05,3.5562,3.5422,5.0438,0.94996,84.372,59.06,0,0,-5.8904e-05,8.7931e-05,-0.017898
1.6968e+05,3.5545,3.5508,5.0403,0.95525,83.308,58.316,0,0,-5.8313e-05,8.826e-05,-0.017576
1.6974e+05,3.5528,3.5593,5.0368,0.96055,82.263,57.584,0,0,-5.7743e-05,8.8587e-05,-0.017258
1.698e+05,3.5511,3.5679,5.0334,0.96588,81.237,56.866,0,0,-5.7147e-05,8.8943e-05,-0.016944
1.6986e+05,3.5494,3.5764,5.03,0.97122,80.23,56.161,0,0,-5.6562e-05,8.9296e-05,-0.016634
1.6992e+05,3.5477,3.585,5.0266,0.97659,79.241,55.468,0,0,-5.5969e-05,8.9668e-05,-0.016329
1.6998e+05,3.546,3.5935,5.0233,0.98198,78.27,54.789,0,0,-5.5382e-05,9.0048e-05,-0.016028
1.7004e+05,3.5443,3.6021,5.0199,0.9874,77.317,54.122,0,0,-5.48e-05,9.0436e-05,-0.015731
1.701e+05,3.5426,3.6107,5.0167,0.99283,76.382,53.468,0,0,-5.4211e-05,9.084e-05,-0.015439
1.7016e+05,3.5409,3.6192,5.0134,0.9983,75.465,52.825,0,0,-5.3634e-05,9.1244e-05,-0.015151
1.7022e+05,3.5392,3.6278,5.0102,1.0038,74.564,52.195,0,0,-5.3045e-05,9.1666e-05,-0.014868
1.7028e+05,3.5375,3.6363,5.0071,1.0093,73.68,51.576,0,0,-5.2463e-05,9.2091e-05,-0.014589
1.7034e+05,3.5358,3.6449,5.0039,1.0148,72.813,50.969,0,0,-5.1839e-05,9.2559e-05,-0.014314
1.704e+05,3.5341,3.6534,5.0008,1.0204,71.962,50.374,0,0,-5.1249e-05,9.3007e-05,-0.014044
1.7046e+05,3.5324,3.662,4.9978,1.026,71.128,49.789,0,0,-5.0743e-05,9.3393e-05,-0.013779
1.7052e+05,3.5307,3.6705,4.9948,1.0316,70.309,49.216,0,0,-5.0137e-05,9.387e-05,-0.013518
1.7058e+05,3.529,3.6791,4.9918,1.0372,69.506,48.654,0,0,-4.9545e-05,9.4342e-05,-0.013261
1.7064e+05,3.5273,3.6876,4.9888,1.0429,68.718,48.102,0,0,-4.9017e-05,9.4767e-05,-0.013009
1.707e+05,3.5256,3.6962,4.9859,1.0486,67.945,47.561,0,0,-4.8474e-05,9.5214e-05,-0.012761
1.7076e+05,3.5239,3.7047,4.983,1.0543,67.186,47.03,0,0,-4.789e-05,9.5703e-05,-0.012517
1.7082e+05,3.5222,3.7133,4.9801,1.0601,66.442,46.51,0,0,-4.7352e-05,9.6161e-05,-0.012278
1.7088e+05,3.5205,3.7218,4.9773,1.0659,65.713,45.999,0,0,-4.6879e-05,9.6573e-05,-0.012043
1.7094e+05,3.5188,3.7304,4.9745,1.0717,64.997,45.498,0,0,-4.6337e-05,9.7053e-05,-0.011813
1.71e+05,3.5171,3.7389,4.9717,1.0775,64.295,45.007,0,0,-5.2087e-05,9.6867e-05,-0.011586
1.7106e+05,3.5165,3.7476,4.9695,1.0836,63.608,44.526,0,0,-3.5959e-05,0.00010242,-0.011318
1.7112e+05,3.516,3.7564,4.9674,1.0898,62.937,44.056,0,0,-3.5263e-05,0.00010294,-0.011053
1.7118e+05,3.5154,3.7651,4.9653,1.096,62.281,43.597,0,0,-3.4609e-05,0.0001035,-0.010793
1.7124e+05,3.5148,3.7738,4.9633,1.1022,61.641,43.149,0,0,-3.3953e-05,0.00010407,-0.010539
1.713e+05,3.5143,3.7825,4.9612,1.1085,61.017,42.712,0,0,-3.3306e-05,0.00010464,-0.01029
1.7136e+05,3.5137,3.7912,4.9593,1.1148,60.406,42.285,0,0,-3.2667e-05,0.00010521,-0.010046
1.7142e+05,3.5131,3.7999,4.9573,1.1211,59.811,41.868,0,0,-3.2033e-05,0.00010579,-0.0098069
1.7148e+05,3.5125,3.8086,4.9554,1.1275,59.23,41.461,0,0,-3.1425e-05,0.00010635,-0.0095731
1.7154e+05,3.512,3.8173,4.9535,1.1339,58.662,41.063,0,0,-3.0824e-05,0.00010691,-0.0093443
1.716e+05,3.5114,3.826,4.9517,1.1403,58.108,40.676,0,0,-3.0223e-05,0.00010747,-0.0091204
1.7166e+05,3.5108,3.8347,4.9499,1.1468,57.567,40.297,0,0,-2.964e-05,0.00010801,-0.0089014
1.7172e+05,3.5103,3.8434,4.9482,1.1533,57.04,39.928,0,0,-2.9057e-05,0.00010856,-0.0086872
1.7178e+05,3.5097,3.8521,4.9464,1.1598,56.525,39.567,0,0,-2.8504e-05,0.0001091,-0.0084778
1.7184e+05,3.5091,3.8608,4.9447,1.1663,56.022,39.216,0,0,-2.794e-05,0.00010965,-0.008273
1.719e+05,3.5086,3.8695,4.9431,1.1729,55.532,38.872,0,0,-2.7401e-05,0.00011018,-0.0080728
1.7196e+05,3.508,3.8782,4.9414,1.1796,55.054,38.538,0,0,-2.6861e-05,0.00011071,-0.0078771
1.7202e+05,3.5074,3.8869,4.9398,1.1862,54.587,38.211,0,0,-2.6333e-05,0.00011123,-0.0076859
1.7208e+05,3.5068,3.8956,4.9383,1.1929,54.131,37.892,0,0,-2.5825e-05,0.00011175,-0.0074991
1.7214e+05,3.5063,3.9043,4.9367,1.1996,53.687,37.581,0,0,-2.5321e-05,0.00011226,-0.0073166
1.722e+05,3.5057,3.913,4.9352,1.2064,53.253,37.277,0,0,-2.4822e-05,0.00011276,-0.0071383
1.7226e+05,3.5051,3.9217,4.9338,1.2132,52.83,36.981,0,0,-2.4326e-05,0.00011327,-0.0069643
1.7232e+05,3.5046,3.9304,4.9323,1.22,52.417,36.692,0,0,-2.3841e-05,0.00011377,-0.0067943
1.7238e+05,3.504,3.9391,4.9309,1.2268,52.015,36.41,0,0,-2.3375e-05,0.00011425,-0.0066284
1.7244e+05,3.5034,3.9478,4.9295,1.2337,51.622,36.135,0,0,-2.2919e-05,0.00011473,-0.0064664
1.725e+05,3.5029,3.9565,4.9282,1.2406,51.239,35.867,0,0,-2.2468e-05,0.00011521,-0.0063084
1.7256e+05,3.5023,3.9652,4.9268,1.2475,50.865,35.605,0,0,-2.2028e-05,0.00011569,-0.0061541
1.7262e+05,3.5017,3.9739,4.9255,1.2545,50.5,35.35,0,0,-2.1603e-05,0.00011615,-0.0060036
1.7268e+05,3.5011,3.9826,4.9242,1.2615,50.144,35.101,0,0,-2.1186e-05,0.00011661,-0.0058568
1.7274e+05,3.5006,3.9913,4.923,1.2685,49.797,34.858,0,0,-2.077e-05,0.00011706,-0.0057136
1.728e+05,3.5,4,4.9217,1.2755,49.459,34.621,0,0,-2.52e-05,0.00011773,-0.0055733
1.7286e+05,3.5006,4.0087,4.9211,1.2827,49.13,34.391,0,0,-1.0493e-05,0.00011989,-0.0053901
1.7292e+05,3.5011,4.0174,4.9205,1.2899,48.812,34.168,0,0,-9.9925e-06,0.00012045,-0.0052096
